Document Name,Content
dgx\sr. secondary history.pdf,"147
MODULE - 5
Contemporary World
Notes
HISTORY
 NATIONAL LIBERATION MOVEMENTS
chief figure in the Ghanaian independence struggle (in British West Africa). How-
ever, others lived during the interwar years in the homelands of their colonial rulers,
where they learned political ideas and techniques of organisation. Ho Chi Minh (1894–
1969) lived in France between 1918 and 1930, where he helped establish the French
Communist Party, before he returned to French Indochina to fight for Vietnamese
independence. Léopold Sédar Senghor (1906–2001) was a university professor and
poet in France before returning to his native West Africa to lead the Democratic Bloc
of Senegal; he became the first president of Senegal, 1960-1980.
Decolonisation proceeded rapidly after 1945, in some areas with limited violence and
loss of life. For example, French West Africa was divided into independent Senegal,
Mauritania, Mali, Ivory Coast, Guinea and other states after 1958, while British West
Africa was divided into the independent nation-states of Ghana, Sierra Leone and
Nigeria between 1957 and 1961.
The British imprisoned thousands of Indians during the ‘Quit India’ agitation in 1942,
but the Indian independence struggle thereafter involved less violence between
Indians and British. However, millions of South Asians lost their lives or were dis-
placed across borders in the ensuing partition of the subcontinent into India and Paki-
stan. Independence of some neighboring regions of the former British Raj occurred
with less violence–in Ceylon (now Sri Lanka) and Burma (now Myanmar).
Morocco and Tunisia in North Africa separated peacefully from France during the
1950s, but neighboring Algeria gained independence (in 1962) only after an eight-year
struggle in which hundreds of thousands of Algerians and thousands of French died.
The people of present-day Angola and Mozambique (in southern Africa) freed them-
selves from Portuguese rule after more than a decade of fighting and heavy loss of
life among Africans and the occupying Portuguese in 1975.
People of present-day Malaysia fought against Japanese occupation during the Second
World War; the same Malayan Anti-Japanese People’s Army then resisted
re-occupation by the British. Over the next ten years, as many as 100,000 British
soldiers were present in Malaya at one time to fight what British leaders called a ‘com-
munist insurgency’. Britain had to withdraw its forces in 1957 and recognised the Fed-
eration of Malaysia as a semi-independent member of the British Commonwealth.
The process of decolonisation had much to do with the politics of the Cold War, that
is the hostility after 1945 between the two superpower blocs: the ‘First World’ led by
the U.S.A. and supposedly upholding capitalist democracy, and the ‘Second World’
system represented by the Soviet Union and emerging socialist states like the People’s
Republic of China. Some states of the newly decolonized Third World benefited from
close alliances with either of the two superpowers.
After the expulsion of the Japanese from Korea in 1945, the northern part of the
Korean peninsula fell under the influence of the U.S.S.R. and the People’s Republic
of China, while the southern part became a dependency of the U.S.A. The Ameri-
cans poured more than ten billion dollars of ‘development assistance’ into South
Korea between 1953 and 1970. Economists from the 1970s were calling South Ko-
rea, Taiwan, Hong Kong and Singapore the ‘Little Dragons’ of Asia–the ‘big drag-
ons’ being Japan and the People’s Republic of China–because of their rapidly grow-
ing economies based on production of industrial goods (e.g., steel, ships, electronic
equipment) for export. The Little Dragons all benefited from massive grants and"
dgx\sr. secondary history.pdf,"148 HISTORY
MODULE - 5
Contemporary World
Notes
 NATIONAL LIBERATION MOVEMENTS
loans as well as trade agreements with developed countries, principally the U.S.A.,
Japan and Great Britain.
In Africa however the European states invested only small amounts in their African
possessions for education, health care and other human development needs. Even in
Latin America, where there remained few formal colonies by 1900, many people
remained nearly as poor, ill educated and politically powerless as their ancestors had
been in the eighteenth and nineteenth centuries.
INTEXT QUESTIONS 26.3
1. How did the post 1945 ‘Superpowers’ express interest in anti-colonial struggles?
2. Name some of the ‘Little Dragons’ of Asia during the period C 1953–1980.
3. Which continents remained poorly developed after 1945.
26.5 CHINA: NATIONAL LIBERATION, TWO STATES
In 1911–1912, the Chinese autocratic system headed by an emperor was formally
abolished and replaced by a republic, but the new republic was unable to throw off
foreign domination. From the late 1920s, Communists led by Mao Zedong (1893–
1976), Zhou Enlai, Deng Xiaoping and others fought against the Chinese Nationalists
(Guomindang), and both groups tried to expel the Japanese, who exercised territorial
and economic control since the 1890s.
Mao believed that Chinese nationalists were unwilling to bring about social and eco-
nomic changes that would emancipate the Chinese masses, and that they were too
corrupt to resist the foreigners. The Chinese Communists therefore not only forced
the Japanese, French and British out of most of the ‘national’ territory by 1949, but
also drove their opponents, the Goumindang, Chinese ‘Nationalists’, to the island of
Formosa–present-day Taiwan–across a narrow strait from mainland China . Hong
Kong was a British Crown Colony until 1997. Their ultimate goal remained to reunify
Taiwan with the Chinese mainland, which became a separate state.
Since 1945, China has experienced probably the greatest revolution in history, trans-
forming itself from a peasant-majority society dominated by native elites (and by the
British, French, British and Americans who controlled much of the country’s trade),
into a socialist state called the People’s Republic of China (P.R.C.). A socialist state
meant state owned industrial enterprises and a policy leading to collectivized agricul-
ture, with land owned collectively.
Since the 1980s, however, the C.C.P. leadership has promoted free enterprise in
manufacturing and commercial activities. By 1993, less than ten percent of P .R.C.
industrial production was under central planning. The P.R.C. since the 1980s has
welcomed hundreds of billions of (U.S.A.) dollars in foreign investment from coun-
tries that are China’s ideological opponents. Some economists estimate that the P.R.C.
will have the world’s largest economy by 2020, as China did before 1800, but"
dgx\sr. secondary history.pdf,"149
MODULE - 5
Contemporary World
Notes
HISTORY
 NATIONAL LIBERATION MOVEMENTS
economic liberalisation and relaxing of some government controls have also reversed
the trend of 1949–1980, when the goal of the C.C.P. was to make Chinese more
equal in every possible way.
While the P.R.C. condemned Western aggression and the development of nuclear weap-
ons, it became one of the nuclear-weapon states by the early 1960s. Chinese leaders
justified their military buildup by pointing to the fact that American leaders had consid-
ered dropping nuclear bombs on the P.R.C. during the Korean War (1950–1953). At the
same time, P.R.C.-U.S.S.R. relations worsened during the 1950s as Mao believed
Marxism-Leninism needed to be adjusted to Chinese conditions and he and some other
leaders feared Soviet domination. During the 1960s and ‘70s, the Soviets gave military
assistance to the Vietnamese communists in their struggle against the U.S.A., but the
P.R.C. refused to support the Vietnamese communist movement. In this same period
the P.R.C. was assisting pro-communist people’s struggles in Africa. Chinese develop-
ment assistance was extended to many Third World countries.
INTEXT QUESTIONS 26.4
1. Name two countries identified by the C.C.P. as enemies of China since the
1930s.
2. What evidence is there that the Chinese communist leadership has modified its
conceptions of socialism and development since 1980?
3. Did the P.R.C. assist or discourage the Vietnamese freedom struggle?
26.6 PROBLEMS OF ‘DEVELOPMENT’ IN THE POST–COLONIAL
WORLD
During and after the Second World War, leaders of the Great Powers recognised
more equitable global distribution of wealth as essential to world peace and stability.
After 1945 new global institutions like the U.N.O., the International Monetary Fund
(I.M.F.) and the World Bank were established in order to manage conflicts over
wealth production and access to trade. The I.M.F. organises loans to states that do
not earn enough from their exports to ‘balance’ their expenditure on imports. The
World Bank loans money to states, often as supplement to ‘development assistance’,
to pay for irrigation and hydroelectric systems, and other infrastructure improve-
ments that are supposed to increase productivity and economic security.
Many people have however, argued that these institutions have favored the interests
of the countries that were already developed. The I.M.F. has required governments
receiving loans to reduce their deficits, which those governments have often had to
do by reducing ‘social spending’ (e.g., funding for health, education, housing). The
I.M.F. has also advised governments to devalue their currencies, which has made
their export products cheaper in the world market.
The permanent Security Council of the U.N.O. after 1945 consisted of the U.S.S.R.,
the U.S.A., Nationalist China (until the 1970s), Great Britain, and France. During the"
dgx\sr. secondary history.pdf,"150 HISTORY
MODULE - 5
Contemporary World
Notes
 NATIONAL LIBERATION MOVEMENTS
Cold War, Britain and France sided with the U.S.A. on about two-thirds of the issues
that came up for vote in the Security Council –reinforcing American preferences and
decisions about world politics, including economic issues.
To some people in Asia, Africa and Latin America, claims by leaders of developed,
capitalist societies about freedom and justice often seemed a sham, and the policies
designed by them appeared hypocritical. At the same time, wider exposure of people
around the world to ‘Western’ capitalist lifestyles–through magazines, cinema and
television–has led them to acquiesce to Western (especially American) ways of
organising economic and other activity.
W. W. Rostow, an American economist believed that former colonies could follow the paths
taken by early industrial states like Britain and by expanding their agricultural production and
following free-trade policies, could accumulate the capital to develop industry, and thus move
into economic modernity. This concept of development is known as ‘modernisation theory’.
While countries like Argentina and later Brazil tried to follow this model and did
develop some industry, many other Latin American, African and Asian countries
showed signs of ‘development crisis’ between the 1960s and 1980s: stalled
industrialisation, and increasing poverty. Foreign companies in Latin America after
1960 took out far more money (as profits) than they had invested there. Loans from
private banks and bodies like the I.M.F. did not improve the situation: during the
1980s, Latin American states had to make loan repayments totaling more than $200
billion (U.S.A. dollars). In the early 1990s, more than sixty percent of Latin American
households did not earn enough to cover basic needs such as food, clothing and
shelter. In Africa, the economic situation was still worse: some African states like
Zaire and Burundi experienced ‘negative growth’ during the 1980s.
Economists and political scientists in Latin America criticised the arguments made by
economists like Rostow and the development policies promoted by some Western
leaders. This critique is sometimes called ‘dependency theory’ or ‘underdevelopment
theory’. Raul Prebisch and other ‘dependency theorists’ claimed that centuries of
Spanish and Portuguese rule, followed by decades of economic domination by Brit-
ain, the U.S.A. and other states, had left most Latin Americans unable to exercise
their freedom, especially with regard to material circumstances like employment and
use of economic resources. Like Prebisch, Walter Rodney in Africa in the 1970s
observed that colonies could not easily pull out of the ‘dependency patterns’ created
during the centuries of colonialism. (See discussion of imperialism in Unit 5.1.) They
claimed that agriculture would remain backward until large landowners ceased ex-
ploiting the poorer peasants and laborers: large estates (like the zamindari in India)
should be broken up and land redistributed to peasantry.
Many successful political leaders in the ‘Third World’, based on experience of Soviet
Union and China, have followed economic development strategies based on state
ownership or control of enterprises and resources. They have also tried to prevent
mass outflows of profits to foreign investors and states, and to lift up the poor through
free education, more affordable health care, and so forth. For example, in Cuba Fidel
Castro (1927– ) led a nationalist revolution during the late 1950s, and has been follow-
ing such policies that favour the interests of the Cuban people. The Castro revolution
has been popular among some Latin Americans who resent continuing foreign influ-
ence and dictatorships of their countries propped up by the U.S.A. Majority of the
Cubans enjoy a better standard of living than people in richer countries."
dgx\sr. secondary history.pdf,"151
MODULE - 5
Contemporary World
Notes
HISTORY
 NATIONAL LIBERATION MOVEMENTS
Other Latin American leaders after 1960 followed the Cuban example in some re-
spects. Salvador Allende was elected president of Chile in 1970 as a socialist. During
his brief rule he tried to ‘nationalise’ the Chilean mineral resources controlled by
foreign corporations. However, he was deposed and killed in 1973 by internal
enemies with assistance from the U.S.A. and replaced by a dictator (General Pinochet)
until 1990. More recently, Hugo Chavez (1954– ), an army officer elected president
of Venezuela in 1998, has used revenues from state-owned oil companies to lift Ven-
ezuelans out of poverty. Government spending on social programs was increased
dramatically during the first years of his presidency, and he has been able to resist the
US quite effectively. The rule of Castro in Cuba and the rise of Chavez in Venezuela
show the strength in the parts of the developing world of nationalist and pro-people
patterns of development.
INTEXT QUESTIONS 26.5
Match the terms in the left column with the corresponding terms in the right column.
1. W. W. Rostow - manages ‘balance-of-payment’ problems
2. I.M.F. - Cuba
3. Prebisch - V enezuelan national populist
4. Fidel Castro - modernisation theory
5. Chavez - dependency theory
WHAT YOU HA VE LEARNT
The world today is divided into nation-states that are formally free to conduct their
own affairs. European states no longer rule territories much larger and more popu-
lous than themselves. Hundreds of national freedom struggles, some beginning
before the Second World War, were successful after the war. While there contin-
ues to be aggression among nations and ‘national’ separatist movements (of people
wanting to join other nations or form their own nations), there are also transnational
institutions and organisations that exist to minimise such conflicts. Some of these
organisations were established to help ‘develop’ former colonies and other poorer
regions of the world. Yet more than fifty years after the surge of national freedom
struggles, five or six states control more wealth than all of the rest combined: the
debate about unequal economic power in the world also continues.
TERMINAL QUESTIONS
1. How did the ‘old’ modern revolutions (of the USA and France) and the Russian
Revolution of 1917 influence national liberation movements of the twentieth century?
2. Identify some leaders of anti colonial struggles who had lived and worked in the
countries of their colonial ‘masters’."
dgx\sr. secondary history.pdf,"152 HISTORY
MODULE - 5
Contemporary World
Notes
 NATIONAL LIBERATION MOVEMENTS
3. Which anti colonial/national liberation struggles started from, or grew out of, the
second world war?
4. Why is it fair to say that the Chinese revolution of the twentieth century has been
the ‘greatest’ in history?
5. Describe some major (differing strategies) of national development.
6. What international institutions have been invented to supposedly equalize global
trade and development?
ANSWERS TO INTEXT QUESTION
26.1
1. Australia, N.Z., South Africa, Canada.
2. Mobilization of colonized peoples in ‘imperial’ armies and participation in war
industries motivated colonized people to demand full citizenship rights and na-
tional freedom.
3. Algeria, Malaya, Angola, Mozambique, Vietnam.
26.2
1. Africa dictator
2. Indonesia
3. India
4. Founded 1945
26.3
1. The U.S.S.R assisted a number of national freedom struggles after 1945. The
U.S.A. opposed some national freedom struggles and encouraged others. The
superpowers chose to support or oppose national freedom struggles depending
on how it might impact their opponent.
2. South Korea, Taiwan, Hong Kong, Singapore.
3. Africa and Latin America.
26.4
1. Japan, USA. The P.R.C. had better relations with the USSR before 1957 then it
did later. The P.R.C had poor relations with Great Britain because of the latter’s
occupation of Hong Kong (until 1997).
2. During the 1980s the C.C.P. controlled a smaller part of national industry than in the
previous three decades and also invited and received massive foreign investment.
3. P.R.C. did not assist the Vietnamese against the U.S.A., though according to
Socialist ideals they should have done so.
26.5
1. Modernisation theory.
2. Manages balance of payment problems"
dgx\sr. secondary history.pdf,"153
MODULE - 5
Contemporary World
Notes
HISTORY
 NATIONAL LIBERATION MOVEMENTS
3. Dependency theory
4. Cuba
5. Venezulan national populist.
HINTS FOR TERMINAL QUESTIONS
1. See para 26.1.
2. See para 26.4.
3. See para 26.2, 26.4.
4. See para 26.5.
5. See para 26.6 sub para 4 to 9
6. See para 26.6 sub para 1,2.
GLOSSARY
Decolonization       – The process of the reverse of imperialism, with colo
nies becoming politically independent states.  His
torically, decolonization usually refers to the period
1945-90.
Cold War                          – The period 1945-1990, when the two new ‘super
powers’ (USA and USSR) did not directly fight each
other (‘hot war’) but instead tried to oppose each
other’s expansion through proxy wars.  Key con
flicts of the Cold War were the USSR aiding the
Vietnamese national liberation struggle and the USA
assisting Afghan freedom fighters in their struggle
against occupation by the USSR.
Non-Aligned Movement  – An association of former colonized states since the
1950s trying to avoid new dependency on the ‘su
perpowers’, the USA and the USSR.  NAM states
include India, Pakistan, Egypt, Cuba and Indonesia.
Despite pledges of non-alignment, some NAM states
did become ‘dependent’ on one or another of the
superpowers in matters of military defense or in trade
and economic exchange.
Third World       – A term invented during the early 1950s to indicate
former colonial territories in need of ‘development’
(economic modernization).  The First World refers
to wealthy capitalist or non-socialist states including
UK, USA and Canada.  Second World refers (until
1990) to the USSR and others European states fol
lowing its path of socialist development: for example
Poland, Bulgaria.
Development assistance   – Grants of money or financial loans given by wealthy
states (or associations of such states) to poorer ones"
dgx\sr. secondary history.pdf,"154 HISTORY
MODULE - 5
Contemporary World
Notes
 NATIONAL LIBERATION MOVEMENTS
to assist their economic modernization.  During the
Cold War, development assistance was often used
by superpowers or their allies to push former colo
nized states into cooperation with the USA or the
USSR.
Modernization theory       – A theory of economic development introduced dur
ing the 1950s by American economist W. W. Rostow.
Rostow believed that economic development and
modernization would involve industrialization, but that
this would be preceded by capitalist agricultural de
velopment.  Roughly speaking, Britain, the USA and
Germany were the examples to be followed by Third
World countries in their development.
Market socialism        – Term used by leaders of the People’s Republic of
China to describe their mixed or combined strategy
of development since 1980.  Instead of strong cen-
tral (economic) planning and state ownership of re
sources (means of production) throughout the entire
country, as happened before 1980, capitalists are al
lowed to generate profits for their investors, includ-
ing foreign partners.  Special ‘free enterprise zones’
are recognized in which the Chinese state allows
capitalism to operate."
dgx\sr. secondary history.pdf,"HISTORY 155
MODULE - 5
Contemporary World
SOCIAL TRANSFORMATION
27
Notes
In lesson 26 you learnt about the changes that came with colonial expansion and
capitalist industrialization in the 19 th century. In this lesson we will carry over the
discussion into the 20 th century, which saw the acceleration and deepening of the
social processes that characterized the 19th century: some of them quite irreversible
and profound in their impact on human life.
The last decades of the 20 th century saw the collapse of the socialist societies in
Europe and the collapse of the capitalist welfare state as well. It saw increasing
inequalities between the capitalist countries and within the capitalist countries. We
will point towards some of these and the differences in social transformation be-
tween capitalist and socialist societies as well.
OBJECTIVES
After studying the lesson, you will be able to:
• discuss how development of industrialisation to large parts of the world contrib-
uted to fundamental changes in society everywhere;
• recognise that there were differences in these processes between the advanced
countries and those that won their freedom from colonialism in the 20th century;
• note some of the social changes over time even within the advanced countries and
• identify the differences between capitalist and socialist countries.
27.1 DEMOGRAPHIC CHANGES
The pattern of demographic changes noticed in the 19 th century continued into the
20th century.  In the 1990s the world contained five or six billion human beings, per-
haps three times as many people as at the outbreak of World War I: this is despite an
estimated 187 million deaths during the century due to various causes, including
natural deaths.
 There was a sustained growth in world population throughout the 20 th century. In
Western Europe and North America this was mainly due to better health facilities
and decline in infant mortality, and expansion of social security systems which al-
lowed for longer lives. In Eastern Europe and on the other continents the increase
was because birth rates continued to be high."
dgx\sr. secondary history.pdf,"156 HISTORY
MODULE - 5
Contemporary World
Notes
 Social Transformation
But from 1930 we find a downward trend in Eastern Europe as well, and by 1960s
almost the whole of Europe had low fertility, but this was offset by low mortality
rates. So over all there was growth of population throughout the developed world.
However, population growth in Europe was negatively effected by the two world
wars of the 20th century. This was mainly due to the huge numbers killed, but also
because of delayed marriages and disruption of family lives.
The developing societies experienced rapid population growth after 1945, at rates
greater than the West. Here better medical facilities became available in the 20 th
century, but at the same time older structures of society dominated by agriculture
(where more children meant more family labour and security for parents) meant a
more rapid demographic growth.
A comparison therefore shows that at the end of the century what we call the west-
ern world contained just 1/6 of the world population.
Demographic changes involved changes in patterns of human settlements and in distri-
bution of population as well. For example, continued migrations remained an important
factor affecting population distribution in the twentieth century.  1901 to 1915 saw the
most intensive out-migration from Europe. Southern and Eastern Europe were espe-
cially areas of out migration, north Europe both sent out and received migrants, while
western Europe received people rather than have them move out. These migration
patterns were due to push and pull of labour demand and of political factors. For ex-
ample, Nazi policies resulted in forced migrations of Jews, minorities and political pris-
oners from Germany, while post war reconstruction led to migration into Germany of
Turkish workers. Civil wars in Russia and Spain similarly resulted in out migrations.
Thus we can see that population growth and population shifts were a result of many
factors. Today there is a migration to the western world from poorer countries, but
mostly of skilled and qualified middle classes, while those who are poor have no
chances to migrate there because of strict restrictions by these countries. Some mi-
grations of poorer population do take place to the Middle East, however.
Son preference has destroyed the gender balance in countries like India and China,
and has become a matter of great concern.
27.2 URBANIZATION
Modern urban life is specifically connected with capitalist industrialization. Urbanization
means growth of towns and a faster growth of town population as compared with rural
population. Urbanization is therefore a result of not just natural growth in population, but
also of shift of population from countryside to towns because of industrialization and
greater economic opportunities in towns. You have read something about these pro-
cesses in Unit 1. This process was not uniform throughout the world, and not even
throughout Europe, or within a country, and did not come about all of a sudden.
There was a great divergence in rhythm of change between industrial and non-indus-
trial areas, and areas where agriculture had become mechanized and not become mecha-
nized. With industrialization most people came to be employed in the production of
manufactured goods and services, both of which were concentrated in towns and cities.
In 1900 UK, the country that industrialized first, was still the most urbanized country
with a 77% urban population, while Germany, which by then had a faster pace of"
dgx\sr. secondary history.pdf,"157
MODULE - 5
Contemporary World
Notes
HISTORY
 Social Transformation
industrialization, had about 56% living in urban areas. Other countries still had less
than half its people living in urban centres. And if we take the world into account, at
the beginning of this century about 70% of the population still lived in rural areas.
During the course of the 20 th century, with significant shifts in production due to
science and technological changes, we find urbanization becoming more widespread.
In UK and USA, by the mid 1970s more than 95 % of the employed population was
engaged in manufacturing and services and less than 5% in agriculture; in Europe
(excluding Russia) by mid 1980s more than 70% lived in urban areas; in Japan, more
than 80% were in manufacturing and services and less than 20% in agriculture.
In countries like Russia even in 1917 the majority of its population was linked with
villages, although the 1930s and the latter half of the century saw rapid urbanization.
In many countries of Asia and Africa, including India, agriculture is still a much bigger
sector in terms of people engaged in it.
Urbanization has meant growth of very large cities of course but also small towns in
developing countries like ours. In 1900 there were 16 cities with more than one million
inhabitants; in 1950 there were 67; and in 1985 more than 250. In the world as a
whole, by 1980 at least 40% of people lived in cities, and it could well be 50% today.
You can see the trend in our own country: thousands of people come to big cities in
search of jobs and livelihood. In fact the developing countries have some of the
largest cities in the world: Kolkata, Delhi, Mumbai, Cairo, Shanghai, Nairobi, Seoul,
Bangkok etc
INTEXT QUESTIONS 27.1
1. In what way was population growth affected by the two world wars?
2. How did political factors in Germany effect the migration of population?
3. What do you mean by urbanization?
4. Name some of the big cities in the developing countries.
27.3 MODERN CLASS SOCIETY
Capitalist industrialization resulted in the growth of modern class society, by which
we mean that social classes which existed before it were transformed and integrated
into the capitalist economy and society, and two new social classes also emerged, the
bourgeoisie and working class. Pre-capitalist societies were dominated by landed
wealth and the landed aristocracy. They were crucially affected by capitalist industri-
alization, as and when it emerged in different parts of the world. As with changes in
population and urbanization, changes in social structures were not uniform all over the
world and not sudden.
For much of Europe the 19th century was the crucial period when the landed aristoc-
racy found their lives changed. In England they became modern landlords deriving"
dgx\sr. secondary history.pdf,"158 HISTORY
MODULE - 5
Contemporary World
Notes
 Social Transformation
their wealth from rent in land and other capitalist ventures, such as commerce, mines, rail-
ways etc. The continental nobilities retained their dominance well into the twentieth century.
Peasants continued to be an important component of societies even after capitalist
industrialization, and growth of capitalism in agriculture. However, as the capitalist
economy penetrated their lives, peasantry itself became divided into classes—the
rich, the poor and middle peasants—and began to look at property, criminality and
state authority differently. There also emerged a class of landless agricultural labourers.
The absolute numbers of those engaged in agriculture did not decline even in Europe
till the mechanization of agriculture in the 1940s. The relationship with the landlord
continued to be the crucial aspect of their social and political experience.
The second half of the 20 th century has, however, seen the disappearance of the
peasantry almost throughout the western world, and a dramatic fall in countries like
Japan and South East Asia in general. Only Sub-Saharan Africa, India and China
continue to have very large peasantries.
The capitulation by many governments of the Third World—particularly in Asia and
Africa - has resulted in agrarian crises and a very desperate situation for the peas-
antry in these areas. Landlessness is increasing, and enclaves of corporate agricul-
ture have meant a shift to export crops. The demand for export crops from advanced
capitalist countries of the west has resulted in decline of food crop production and
consequent decline in food consumption by the majority of the peasantry. This has led
to thousands of suicides by farmers, and also movements of the peasantry for support
prices, lower costs of inputs, and water and electricity for irrigation. China has been
able to integrate its peasantry very well into its political system, but the market re-
forms of the last two decades are leading to discontent there as well, as there is a
demand on agricultural land for industrial purposes.
The bourgeoisie emerged as the growing and finally the dominant social class in the
20th century. From late 19th century onwards, throughout Western Europe the wealthiest
and most influential sections among the bourgeoisie were the capitalists: industrialists,
the factory owners, the bankers and mine owners. The middle class also included
shopkeepers, managers, lawyers, doctors, engineers, teachers and those in services.
With the expansion of education there was an expansion of this class. During the 20th
century it began to include a significant component of lower middle classes  who
manned the lower paid rung of services. This section was most insecure and worst
affected by the ups and downs in the market, particularly the Depressions in economy.
The formation of the working class, dependent on wage labour, is linked directly
with the growth of capitalist industry. Throughout Europe the working class remained
stratified and differentiated well into the 20th century as mechanization did not come
all of a sudden and not to all the industries at the same time. Some skilled crafts died
out with emergence of big factories, but new skills were required and new skilled
workers were associated with metal working and electrical industries, and later elec-
tronics. But at any given period skilled craftsmen, domestic workers, tailors,
laundrymen, print workers, masons and construction workers, post and telegraph
workers, railway men in a variety of jobs, miners, and skilled and unskilled factory
workers co-existed in all cities. Women formed an important component of these
workers, both in terms of their numbers and also through entry into jobs earlier not
open to them.  All this is equally true of the working classes in the colonized world—
Asia, Africa, Latin America—and later when they became independent."
dgx\sr. secondary history.pdf,"159
MODULE - 5
Contemporary World
Notes
HISTORY
 Social Transformation
27.4 CITY AND SOCIAL LIFE
The city and the social life have reflected the strong division of the rich and the poor.
They had different spaces in the city to live in, and the amenities and facilities were
quite different. Multistoried apartments, huge stores and shopping malls, parks and
boulevards have changed the landscape of most modern cities, but these co-exist
with pollution, bad sewage, slums, one room dwellings shared by two or three families
and even homelessness. This continues to be the face of modern cities even today,
anywhere in the world. Unemployment has become a dreaded reality.
27.5 FAMILY
Significant changes came about in both nuclear and joint families with the penetration
of capitalist industrialization. Prior to this economic revolution, the household was
characterized by the inseparability of family functions and labour, though different
tasks may be performed unequally by men and women.
With capitalist industrialisation the family no longer remained the unit of production, though
it continued to be one unit in terms of consumption. The growth of manufactures and
factories meant wage labour; each person in the family earned separately. With bourgeois
values predominating, a man’s wage began to be considered the “family wage” i.e, a
whole family was meant to survive on it, and women’s work ideally was home and nurtur-
ing of children. This was, however, a middle class value that better off working class
families could aspire to, but was hardly the norm for most working class people.
Women of the working class were as much wage workers as men were. In fact many
industries preferred women or children as employees because they could get away
with paying them less. In practice the concept of equal pay for equal work did not apply
to women.
In Practices
In the modern world women usually bear the double burden of earning a wage and
primarily doing the domestic work as well. It is a situation all of you must be familiar with.
INTEXT QUESTION 27.2
1. Which are the two new classes which emerged with capitalist industrialization?
2. Who are the people included in the middle class?
3. In what way did the emergence of big factories affect workers?
4. What impact did capitalist industrialization have on employment of women?
27.6 WOMEN’S EQUALITY AND FEMINISM
The expansion of economy in the twentieth century, along with literacy, opened new
avenues for women, both of the working class and the middle class. Apart from domes-"
dgx\sr. secondary history.pdf,"160 HISTORY
MODULE - 5
Contemporary World
Notes
 Social Transformation
tic service women now worked in shops and offices, and as nurses and school teachers:
these came to be seen as primarily feminine jobs. The two world wars opened new
possibilities for women as they manned many jobs left vacant by men mobilized for war.
All this brought a change in the social position and expectations of women.
Middle class women demanded the vote, and the suffragette movements became an
important aspect of their assertions for equality. The real fillip for women’s emanci-
pation in the western world came from the rise of labour and socialist movements,
which spoke for all oppressed, and called for the transformation of the whole society
along lines that would ensure equality for all, including women. Women saw this as
more realistic. Women formed a good percentage of union members and also of
socialist organizations, although they were not so visible in leadership roles. It was not
easy for women to assert equality even in these organizations, and demands for equal
pay came only when women or enlightened socialist leaderships stressed on it.
Roza Luxemburg and Beatrice Webb were celebrated socialist leaders, Colette and
Selma Lagerlof were important writers, and women were already participating in
tennis tournaments like Wimbledon, French and US Open in the early twentieth cen-
tury. Women took up journalism and photography as professionals, and became doc-
tors and engineers. Soviet Union had a large percentage of women in its mass orga-
nizations and in the central parliament, and in scientific establishments.
In Russia the working class movement had a significant component of women, and
peasant women were part of the general revolutionary movement. In Russia and in
the anti-colonial movements they found a much more favourable environment for
mass participation. In countries like India and China, questions of women’s education,
and opposition to backward social practices were part and parcel of the national
liberation struggles, and both men and women expressed them very boldly, with the
result that in India and China women won their vote as free citizens along with men.
The same was true for women in Russia after the Russian revolution of 1917.
By 1990 women were or had been heads of government in sixteen states. Their
numbers in the workforce grew dramatically in the Asian, African and Latin Ameri-
can countries. Mauritius is a significant example. In China and in Eastern Europe
there has been almost 100% employment of women.
All this is not to say that women’s battle for equality is over; it is not so anywhere in
the world. The neo-liberal economic policies from the 1990s have led to increase in
unemployment. Women have borne the brunt of it all over the world, including in the
former socialist countries. In the Third World countries, women have been pushed
into the unorganized sector, with least protection of worker rights and no guarantee of
minimum wage. Domestic service is still a major source of employment for women.
In India female infanticide and female foeticide have increased in the last decade of
the 20th century. Dowry deaths in India, and domestic violence in general have also
been on the increase all over the world.
27.7 CHANGES IN WORK PATTERNS
As and when the factory system developed, work patterns changed. In Europe this
was in the 19th century, but in much of the rest of the world only in the 20th century.
The workplace of the worker became the factory; he/she had to follow set hours of
work; women and children also went out to work and had to follow the rhythm of the
factory; there was an elaborate system of factory discipline, rules and regulations;"
